in:dy_4,in:dx_0,in:dy_0,out:Deflection,out:Mass,out:SE,out:Mass_CSOptim,out:Deflection_CSOptim,out:SE_CSOptim,out:HasFailed_CSOptim,img
-0.8,-0.8,3,0.014185,1263.310938,0.007092,112.532053,0.383025,0.191513,False,dy_4-0.8_dx_0-0.8_dy_03.png
-0.4,-0.8,3,0.019079,1203.070105,0.009539,127.431415,0.348745,0.174372,False,dy_4-0.4_dx_0-0.8_dy_03.png
0,-0.8,3,0.023789,1155.640672,0.011895,134.694469,0.371524,0.185762,False,dy_40_dx_0-0.8_dy_03.png
0.4,-0.8,3,0.023362,1122.633114,0.011681,171.284555,0.281127,0.140564,False,dy_40.4_dx_0-0.8_dy_03.png
0.8,-0.8,3,0.019939,1104.888009,0.009969,120.006897,0.143833,0.071916,False,dy_40.8_dx_0-0.8_dy_03.png
1.2,-0.8,3,0.017612,1102.81559,0.008806,113.108595,0.084677,0.042338,False,dy_41.2_dx_0-0.8_dy_03.png
1.6,-0.8,3,0.016569,1116.818935,0.008285,101.900664,0.07377,0.036885,False,dy_41.6_dx_0-0.8_dy_03.png
2,-0.8,3,0.015459,1147.171518,0.00773,114.733743,0.055469,0.027735,False,dy_42_dx_0-0.8_dy_03.png
-2,-0.6,3,0.008961,1464.982497,0.004481,58.492163,0.4118,0.2059,False,dy_4-2_dx_0-0.6_dy_03.png
-1.6,-0.6,3,0.009621,1378.552293,0.004811,79.15223,0.359017,0.179508,False,dy_4-1.6_dx_0-0.6_dy_03.png
-1.2,-0.6,3,0.01103,1298.248229,0.005515,83.201129,0.407997,0.203998,False,dy_4-1.2_dx_0-0.6_dy_03.png
-0.8,-0.6,3,0.013717,1226.04424,0.006859,103.880815,0.395677,0.197838,False,dy_4-0.8_dx_0-0.6_dy_03.png
-0.4,-0.6,3,0.017983,1164.199417,0.008991,120.875429,0.315951,0.157975,False,dy_4-0.4_dx_0-0.6_dy_03.png
0,-0.6,3,0.021675,1114.878133,0.010838,119.001531,0.329031,0.164516,False,dy_40_dx_0-0.6_dy_03.png
0.4,-0.6,3,0.020951,1079.68155,0.010475,165.535968,0.25968,0.12984,False,dy_40.4_dx_0-0.6_dy_03.png
0.8,-0.6,3,0.018069,1059.522912,0.009035,112.686444,0.14194,0.07097,False,dy_40.8_dx_0-0.6_dy_03.png
1.2,-0.6,3,0.016412,1055.059681,0.008206,111.432591,0.084169,0.042085,False,dy_41.2_dx_0-0.6_dy_03.png
1.6,-0.6,3,0.016109,1067.193834,0.008055,100.600813,0.073632,0.036816,False,dy_41.6_dx_0-0.6_dy_03.png
2,-0.6,3,0.015429,1096.821366,0.007714,114.277052,0.055469,0.027735,False,dy_42_dx_0-0.6_dy_03.png
-2,-0.4,3,0.008927,1434.835765,0.004463,62.30139,0.406012,0.203006,False,dy_4-2_dx_0-0.4_dy_03.png
-1.6,-0.4,3,0.009551,1347.495575,0.004776,76.468433,0.351094,0.175547,False,dy_4-1.6_dx_0-0.4_dy_03.png
-1.2,-0.4,3,0.010884,1266.109731,0.005442,79.77705,0.39475,0.197375,False,dy_4-1.2_dx_0-0.4_dy_03.png
-0.8,-0.4,3,0.013378,1192.607587,0.006689,92.765087,0.373203,0.186601,False,dy_4-0.8_dx_0-0.4_dy_03.png
-0.4,-0.4,3,0.017147,1129.193358,0.008574,103.202784,0.403732,0.201866,False,dy_4-0.4_dx_0-0.4_dy_03.png
0,-0.4,3,0.020023,1077.970679,0.010012,106.327364,0.294519,0.14726,False,dy_40_dx_0-0.4_dy_03.png
0.4,-0.4,3,0.018954,1040.493734,0.009477,151.353339,0.253041,0.126521,False,dy_40.4_dx_0-0.4_dy_03.png
0.8,-0.4,3,0.016323,1017.700645,0.008161,115.252899,0.139162,0.069581,False,dy_40.8_dx_0-0.4_dy_03.png
1.2,-0.4,3,0.015073,1010.476106,0.007536,113.6498,0.083399,0.0417,False,dy_41.2_dx_0-0.4_dy_03.png
1.6,-0.4,3,0.015466,1020.323986,0.007733,99.346941,0.073421,0.03671,False,dy_41.6_dx_0-0.4_dy_03.png
2,-0.4,3,0.015381,1049.029838,0.007691,113.843569,0.055469,0.027735,False,dy_42_dx_0-0.4_dy_03.png
-2,-0.2,3,0.008934,1408.21787,0.004467,56.972708,0.402268,0.201134,False,dy_4-2_dx_0-0.2_dy_03.png
-1.6,-0.2,3,0.009535,1320.047457,0.004768,74.095659,0.344349,0.172174,False,dy_4-1.6_dx_0-0.2_dy_03.png
-1.2,-0.2,3,0.010816,1237.663773,0.005408,80.107693,0.381191,0.190595,False,dy_4-1.2_dx_0-0.2_dy_03.png
-0.8,-0.2,3,0.013174,1162.946596,0.006587,97.492867,0.347845,0.173923,False,dy_4-0.8_dx_0-0.2_dy_03.png
-0.4,-0.2,3,0.016579,1098.034059,0.008289,93.562921,0.373233,0.186616,False,dy_4-0.4_dx_0-0.2_dy_03.png
0,-0.2,3,0.018821,1044.945767,0.00941,101.620266,0.264531,0.132266,False,dy_40_dx_0-0.2_dy_03.png
0.4,-0.2,3,0.017389,1005.144299,0.008695,147.382384,0.230914,0.115457,False,dy_40.4_dx_0-0.2_dy_03.png
0.8,-0.2,3,0.014785,979.520334,0.007392,113.514637,0.136123,0.068062,False,dy_40.8_dx_0-0.2_dy_03.png
1.2,-0.2,3,0.01366,969.11758,0.00683,100.508981,0.094288,0.047144,False,dy_41.2_dx_0-0.2_dy_03.png
1.6,-0.2,3,0.014572,976.126913,0.007286,101.306174,0.073057,0.036529,False,dy_41.6_dx_0-0.2_dy_03.png
2,-0.2,3,0.015301,1003.624324,0.007651,113.431728,0.055469,0.027735,False,dy_42_dx_0-0.2_dy_03.png
-2,0,3,0.008983,1384.968984,0.004492,55.921134,0.398872,0.199436,False,dy_4-2_dx_00_dy_03.png
-1.6,0,3,0.009575,1296.06339,0.004787,68.757532,0.339677,0.169838,False,dy_4-1.6_dx_00_dy_03.png
-1.2,0,3,0.010831,1212.787119,0.005416,78.301875,0.371475,0.185737,False,dy_4-1.2_dx_00_dy_03.png
-0.8,0,3,0.013114,1136.968106,0.006557,90.407031,0.333446,0.166723,False,dy_4-0.8_dx_00_dy_03.png
-0.4,0,3,0.016284,1070.670807,0.008142,86.438179,0.349821,0.174911,False,dy_4-0.4_dx_00_dy_03.png
0,0,3,0.018059,1015.810967,0.00903,88.963364,0.332428,0.166214,False,dy_40_dx_00_dy_03.png
0.4,0,3,0.016271,973.713227,0.008136,139.144416,0.220758,0.110379,False,dy_40.4_dx_00_dy_03.png
0.8,0,3,0.013536,945.125279,0.006768,117.595062,0.132111,0.066055,False,dy_40.8_dx_00_dy_03.png
1.2,0,3,0.012283,931.107798,0.006141,104.089203,0.092312,0.046156,False,dy_41.2_dx_00_dy_03.png
1.6,0,3,0.013367,934.544126,0.006684,100.258321,0.072481,0.03624,False,dy_41.6_dx_00_dy_03.png
2,0,3,0.015156,960.393607,0.007578,113.039612,0.055469,0.027735,False,dy_42_dx_00_dy_03.png
-2,0.2,3,0.009074,1364.906371,0.004537,53.038946,0.396719,0.19836,False,dy_4-2_dx_00.2_dy_03.png
-1.6,0.2,3,0.009669,1275.375349,0.004835,73.679929,0.333675,0.166838,False,dy_4-1.6_dx_00.2_dy_03.png
-1.2,0.2,3,0.010931,1191.332901,0.005466,74.208091,0.365053,0.182526,False,dy_4-1.2_dx_00.2_dy_03.png
-0.8,0.2,3,0.013204,1114.556366,0.006602,85.582015,0.323331,0.161665,False,dy_4-0.8_dx_00.2_dy_03.png
-0.4,0.2,3,0.016272,1047.034451,0.008136,91.655112,0.325856,0.162928,False,dy_4-0.4_dx_00.2_dy_03.png
0,0.2,3,0.017737,990.567154,0.008869,93.057426,0.301131,0.150566,False,dy_40_dx_00.2_dy_03.png
0.4,0.2,3,0.015608,946.302455,0.007804,134.178946,0.204554,0.102277,False,dy_40.4_dx_00.2_dy_03.png
0.8,0.2,3,0.012644,914.738967,0.006322,119.870461,0.142712,0.071356,True,dy_40.8_dx_00.2_dy_03.png
1.2,0.2,3,0.01109,896.721317,0.005545,103.093237,0.089948,0.044974,False,dy_41.2_dx_00.2_dy_03.png
1.6,0.2,3,0.011868,895.623587,0.005934,103.533863,0.071389,0.035695,False,dy_41.6_dx_00.2_dy_03.png
2,0.2,3,0.01486,919.108382,0.00743,112.665143,0.055469,0.027734,False,dy_42_dx_00.2_dy_03.png
-2,0.4,3,0.009205,1347.840247,0.004603,60.81422,0.393177,0.196588,False,dy_4-2_dx_00.4_dy_03.png
-1.6,0.4,3,0.009818,1257.806992,0.004909,73.708592,0.33052,0.16526,False,dy_4-1.6_dx_00.4_dy_03.png
-1.2,0.4,3,0.011115,1173.144613,0.005558,81.58702,0.357245,0.178622,False,dy_4-1.2_dx_00.4_dy_03.png
-0.8,0.4,3,0.013445,1095.585112,0.006723,90.911041,0.33033,0.165165,False,dy_4-0.8_dx_00.4_dy_03.png
-0.4,0.4,3,0.016548,1027.046451,0.008274,89.281415,0.314098,0.157049,False,dy_4-0.4_dx_00.4_dy_03.png
0,0.4,3,0.017857,969.213454,0.008929,87.758976,0.287508,0.143754,False,dy_40_dx_00.4_dy_03.png
0.4,0.4,3,0.015402,923.038841,0.007701,131.242616,0.192724,0.096362,False,dy_40.4_dx_00.4_dy_03.png
0.8,0.4,3,0.012151,888.684901,0.006076,120.849271,0.123929,0.061964,False,dy_40.8_dx_00.4_dy_03.png
1.2,0.4,3,0.010228,866.481305,0.005114,107.108061,0.086948,0.043474,False,dy_41.2_dx_00.4_dy_03.png
1.6,0.4,3,0.010278,859.681149,0.005139,108.136555,0.069362,0.034681,False,dy_41.6_dx_00.4_dy_03.png
2,0.4,3,0.014172,879.538475,0.007086,112.306232,0.055468,0.027734,False,dy_42_dx_00.4_dy_03.png
-2,0.6,3,0.009374,1333.584776,0.004687,60.325244,0.392381,0.196191,False,dy_4-2_dx_00.6_dy_03.png
-1.6,0.6,3,0.010019,1243.183919,0.005009,72.967973,0.329732,0.164866,False,dy_4-1.6_dx_00.6_dy_03.png
-1.2,0.6,3,0.011381,1158.065091,0.005691,81.313963,0.354807,0.177403,False,dy_4-1.2_dx_00.6_dy_03.png
-0.8,0.6,3,0.013838,1079.924274,0.006919,90.372809,0.326375,0.163188,False,dy_4-0.8_dx_00.6_dy_03.png
-0.4,0.6,3,0.017122,1010.62142,0.008561,100.698919,0.299958,0.149979,False,dy_4-0.4_dx_00.6_dy_03.png
0,0.6,3,0.018429,951.742295,0.009214,99.147088,0.269466,0.134733,False,dy_40_dx_00.6_dy_03.png
0.4,0.6,3,0.015654,904.057996,0.007827,132.346544,0.187202,0.093601,False,dy_40.4_dx_00.6_dy_03.png
0.8,0.6,3,0.012072,867.369688,0.006036,128.046451,0.115588,0.057794,False,dy_40.8_dx_00.6_dy_03.png
1.2,0.6,3,0.009796,841.244974,0.004898,114.509014,0.083054,0.041527,False,dy_41.2_dx_00.6_dy_03.png
1.6,0.6,3,0.009018,827.667609,0.004509,113.528377,0.066234,0.033117,False,dy_41.6_dx_00.6_dy_03.png
2,0.6,3,0.012402,841.465095,0.006201,111.960896,0.055464,0.027732,False,dy_42_dx_00.6_dy_03.png
-2,0.8,3,0.009576,1321.964304,0.004788,70.65864,0.390488,0.195244,False,dy_4-2_dx_00.8_dy_03.png
-1.6,0.8,3,0.010266,1231.339215,0.005133,83.832751,0.327726,0.163863,False,dy_4-1.6_dx_00.8_dy_03.png
-1.2,0.8,3,0.011724,1145.940825,0.005862,82.020889,0.355909,0.177955,False,dy_4-1.2_dx_00.8_dy_03.png
-0.8,0.8,3,0.01438,1067.441902,0.00719,103.533879,0.320386,0.160193,False,dy_4-0.8_dx_00.8_dy_03.png
-0.4,0.8,3,0.017998,997.664222,0.008999,101.869441,0.299469,0.149734,False,dy_4-0.4_dx_00.8_dy_03.png
0,0.8,3,0.019466,938.126222,0.009733,100.299099,0.266937,0.133469,False,dy_40_dx_00.8_dy_03.png
0.4,0.8,3,0.016359,889.468814,0.008179,132.865747,0.18458,0.09229,False,dy_40.4_dx_00.8_dy_03.png
0.8,0.8,3,0.012395,851.207896,0.006197,129.043796,0.112606,0.056303,False,dy_40.8_dx_00.8_dy_03.png
1.2,0.8,3,0.009817,822.167468,0.004909,123.101277,0.080377,0.040189,False,dy_41.2_dx_00.8_dy_03.png
1.6,0.8,3,0.008469,801.974161,0.004235,130.502608,0.060123,0.030062,False,dy_41.6_dx_00.8_dy_03.png
2,0.8,3,0.009018,804.688175,0.004509,133.549066,0.101633,0.02885,False,dy_42_dx_00.8_dy_03.png
-2,1,3,0.010995,1040.922778,0.005498,72.424164,0.394984,0.197492,False,dy_4-2_dx_01_dy_03.png
-1.6,1,3,0.011941,977.411627,0.005971,75.614478,0.322466,0.161233,False,dy_4-1.6_dx_01_dy_03.png
-1.2,1,3,0.013984,919.108382,0.006992,95.375775,0.386583,0.193291,False,dy_4-1.2_dx_01_dy_03.png
-0.8,1,3,0.017952,867.677793,0.008976,107.201225,0.309576,0.154788,False,dy_4-0.8_dx_01_dy_03.png
-0.4,1,3,0.023934,824.928302,0.011967,119.727836,0.279657,0.139828,False,dy_4-0.4_dx_01_dy_03.png
0,1,3,0.026443,792.354452,0.013221,118.112893,0.246418,0.123209,False,dy_40_dx_01_dy_03.png
0.4,1,3,0.020808,770.54969,0.010404,156.045325,0.197323,0.098661,False,dy_40.4_dx_01_dy_03.png
0.8,1,3,0.014592,758.920567,0.007296,129.603414,0.129427,0.064714,False,dy_40.8_dx_01_dy_03.png
1.2,1,3,0.010934,755.972545,0.005467,124.828648,0.078979,0.039489,False,dy_41.2_dx_01_dy_03.png
1.6,1,3,0.008946,759.897176,0.004473,130.159129,0.062955,0.031478,False,dy_41.6_dx_01_dy_03.png
2,1,3,0.015551,384.514857,0.007775,107.816222,0.05547,0.027735,False,dy_42_dx_01_dy_03.png
